fecha_carga,comprobantes,monto,clae,clae6_desc,edicion,clae2,clae2_desc,clae3,clae3_desc,letra,letra_desc
2020-10-24,301,11232784.7,791100,Servicios minoristas de agencias de viajes,previaje 1,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-24,9,262209.62,791909,Servicios complementarios de apoyo turístico n.c.p.,previaje 1,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-24,12,309000,939090,Servicios de entretenimiento n.c.p.,previaje 1,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2020-10-25,6,26407.5,492150,"Servicio de transporte automotor interurbano regular de pasajeros, E1203excepto transporte internacional (Incluye los llamados servicios de larga distancia)",previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-25,453,6263784.61,511000,Servicio de transporte aéreo de pasajeros,previaje 1,51,Transporte aéreo,511,Servicio de transporte aéreo de pasajeros,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-25,93,5876649.92,551022,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que incluyen servicio de restaurante al público",previaje 1,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-25,89,5097196.9,551023,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que no incluyen servicio de restaurante al público",previaje 1,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-25,39,1607454,551090,"Servicios de hospedaje temporal n.c.p. (Incluye hospedaje en estancias, residencias para estudiantes y albergues juveniles, apartamentos turísticos, etc.)",previaje 1,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-25,17,410462.48,771110,Alquiler de automóviles sin conductor,previaje 1,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-25,357,14499643.57,791100,Servicios minoristas de agencias de viajes,previaje 1,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-25,3,51100,791909,Servicios complementarios de apoyo turístico n.c.p.,previaje 1,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-25,15,203500,939090,Servicios de entretenimiento n.c.p.,previaje 1,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2020-10-26,7,70600,491120,Servicio de transporte ferroviario interurbano de pasajeros,previaje 1,49,Transporte terrestre y por tuberías,491,Servicio de transporte ferroviario,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-26,24,77810,492150,"Servicio de transporte automotor interurbano regular de pasajeros, E1203excepto transporte internacional (Incluye los llamados servicios de larga distancia)",previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-26,5,236300,492180,Servicio de transporte automotor turístico de pasajeros,previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-26,515,7045540.19,511000,Servicio de transporte aéreo de pasajeros,previaje 1,51,Transporte aéreo,511,Servicio de transporte aéreo de pasajeros,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-26,221,14069775.36,551022,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que incluyen servicio de restaurante al público",previaje 1,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-26,254,16232218.64,551023,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que no incluyen servicio de restaurante al público",previaje 1,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-26,115,5606498.33,551090,"Servicios de hospedaje temporal n.c.p. (Incluye hospedaje en estancias, residencias para estudiantes y albergues juveniles, apartamentos turísticos, etc.)",previaje 1,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-26,3,62100,552000,Servicios de alojamiento en campings (Incluye refugios de montaña),previaje 1,55,Servicios de alojamiento,552,Servicios de alojamiento en campings,I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-26,32,793423.45,771110,Alquiler de automóviles sin conductor,previaje 1,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-26,779,39029077.13,791100,Servicios minoristas de agencias de viajes,previaje 1,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-26,12,192092.03,791909,Servicios complementarios de apoyo turístico n.c.p.,previaje 1,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-26,3,15329.62,900011,Producción de espectáculos teatrales y musicales,previaje 1,90,Servicios artísticos y de espectáculos,900,Servicios artísticos y de espectáculos,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2020-10-26,14,455800,939090,Servicios de entretenimiento n.c.p.,previaje 1,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2020-10-27,4,77400,492140,"Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre,  excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar (Incluye servicios urbanos especiales como charters, servicios contratados, servicios para ámbito portuario o aeroportuario, servicio de hipódromos y espectáculos deportivos y culturales)",previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-27,59,163380,492150,"Servicio de transporte automotor interurbano regular de pasajeros, E1203excepto transporte internacional (Incluye los llamados servicios de larga distancia)",previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-27,6,199800,492180,Servicio de transporte automotor turístico de pasajeros,previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-27,3,74919.33,492190,Servicio de transporte automotor de pasajeros n.c.p.,previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-27,511,7265540.86,511000,Servicio de transporte aéreo de pasajeros,previaje 1,51,Transporte aéreo,511,Servicio de transporte aéreo de pasajeros,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-27,272,17894698.29,551022,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que incluyen servicio de restaurante al público",previaje 1,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-27,358,21757996.56,551023,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que no incluyen servicio de restaurante al público",previaje 1,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-27,139,6343674.26,551090,"Servicios de hospedaje temporal n.c.p. (Incluye hospedaje en estancias, residencias para estudiantes y albergues juveniles, apartamentos turísticos, etc.)",previaje 1,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-27,11,784787,552000,Servicios de alojamiento en campings (Incluye refugios de montaña),previaje 1,55,Servicios de alojamiento,552,Servicios de alojamiento en campings,I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-27,6,38639,561019,Servicios de expendio de comidas y bebidas en establecimientos con servicio de mesa y/o en mostrador n.c.p.,previaje 1,56,Servicios de expendio de alimentos y bebidas,561,Servicios de expendio de comidas y bebidas,I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-27,49,1081026.05,771110,Alquiler de automóviles sin conductor,previaje 1,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-27,988,51077342.61,791100,Servicios minoristas de agencias de viajes,previaje 1,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-27,3,59600,791901,Servicios de turismo aventura,previaje 1,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-27,12,461004.71,791909,Servicios complementarios de apoyo turístico n.c.p.,previaje 1,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-27,21,822800,939090,Servicios de entretenimiento n.c.p.,previaje 1,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2020-10-28,68,207589.5,492150,"Servicio de transporte automotor interurbano regular de pasajeros, E1203excepto transporte internacional (Incluye los llamados servicios de larga distancia)",previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-28,4,140000,492180,Servicio de transporte automotor turístico de pasajeros,previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-28,3,17442,492190,Servicio de transporte automotor de pasajeros n.c.p.,previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-28,559,8576146.31,511000,Servicio de transporte aéreo de pasajeros,previaje 1,51,Transporte aéreo,511,Servicio de transporte aéreo de pasajeros,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-28,358,24132247.96,551022,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que incluyen servicio de restaurante al público",previaje 1,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-28,517,32774854.1,551023,"Servicios de alojamiento en hoteles, hosterías y residenciales similares, excepto por hora, que no incluyen servicio de restaurante al público",previaje 1,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-28,184,9631810,551090,"Servicios de hospedaje temporal n.c.p. (Incluye hospedaje en estancias, residencias para estudiantes y albergues juveniles, apartamentos turísticos, etc.)",previaje 1,55,Servicios de alojamiento,551,"Servicios de alojamiento, excepto en camping",I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-28,37,1575606,552000,Servicios de alojamiento en campings (Incluye refugios de montaña),previaje 1,55,Servicios de alojamiento,552,Servicios de alojamiento en campings,I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-28,3,58357,561019,Servicios de expendio de comidas y bebidas en establecimientos con servicio de mesa y/o en mostrador n.c.p.,previaje 1,56,Servicios de expendio de alimentos y bebidas,561,Servicios de expendio de comidas y bebidas,I,SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA
2020-10-28,65,1254896.57,771110,Alquiler de automóviles sin conductor,previaje 1,77,Alquiler y leasing,771,Alquiler de vehículos automotores y equipo de transporte sin conductor ni operarios,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-28,1160,57956786.81,791100,Servicios minoristas de agencias de viajes,previaje 1,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-28,4,67750,791901,Servicios de turismo aventura,previaje 1,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-28,17,463568.47,791909,Servicios complementarios de apoyo turístico n.c.p.,previaje 1,79,"Agencias de viajes, servicios de reservas y actividades conexas",791,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,N,ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO
2020-10-28,27,423060,939090,Servicios de entretenimiento n.c.p.,previaje 1,93,"Actividades deportivas, recreativas y de entretenimiento",939,Servicios de esparcimiento ncp,R,"SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO"
2020-10-29,4,31040,491120,Servicio de transporte ferroviario interurbano de pasajeros,previaje 1,49,Transporte terrestre y por tuberías,491,Servicio de transporte ferroviario,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-29,3,73600,492140,"Servicio de transporte automotor urbano y suburbano no regular de pasajeros de oferta libre,  excepto mediante taxis y remises, alquiler de autos con chofer y transporte escolar (Incluye servicios urbanos especiales como charters, servicios contratados, servicios para ámbito portuario o aeroportuario, servicio de hipódromos y espectáculos deportivos y culturales)",previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-29,45,155512,492150,"Servicio de transporte automotor interurbano regular de pasajeros, E1203excepto transporte internacional (Incluye los llamados servicios de larga distancia)",previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-29,10,221000,492180,Servicio de transporte automotor turístico de pasajeros,previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-29,5,12296,492190,Servicio de transporte automotor de pasajeros n.c.p.,previaje 1,49,Transporte terrestre y por tuberías,492,Servicio de transporte automotor,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-29,6,59246.9,501100,Servicio de transporte marítimo de pasajeros,previaje 1,50,Transporte marítimo y pluvial,501,Servicio de transporte marítimo,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
2020-10-29,3,13484,502101,Servicio de transporte fluvial y lacustre de pasajeros,previaje 1,50,Transporte marítimo y pluvial,502,Servicio de transporte fluvial y lacustre,H,SERVICIO DE TRANSPORTE Y ALMACENAMIENTO
